DEW,SLP,TMP,VIS,WND_SPD,WEATHER_DELAY
0,10082,194,16093,51,0
0,10082,194,16093,51,0
6,10090,172,16093,31,0
0,10082,194,16093,51,0
6,10090,172,16093,31,0
6,10090,172,16093,31,0
0,10082,194,16093,51,0
6,10090,172,16093,31,0
0,10082,194,16093,51,0
6,10090,172,16093,31,0
6,10090,172,16093,31,0
0,10082,194,16093,51,0
6,10090,172,16093,31,0
0,10082,194,16093,51,0
6,10090,172,16093,31,0
6,10090,172,16093,31,0
6,10090,172,16093,31,0
0,10082,194,16093,51,1
6,10076,200,16093,41,1
6,10076,200,16093,41,0
0,10082,194,16093,51,0
6,10076,200,16093,41,0
0,10082,194,16093,51,0
6,10076,200,16000,41,0
6,10076,200,16000,41,1
6,10076,200,16000,41,0
6,10076,200,16093,41,0
6,10076,200,16000,41,0
0,10082,194,16093,51,0
6,10076,200,16000,41,0
6,10076,200,16000,41,0
6,10076,200,16000,41,0
6,10076,200,16093,41,0
0,10082,194,16093,51,0
6,10076,200,16000,41,0
6,10076,200,16000,41,0
6,10076,200,16000,41,1
0,10082,194,16093,51,0
6,10076,200,16093,41,0
6,10076,200,16000,41,0
6,10076,200,16000,41,0
-11,10067,206,16093,46,0
6,10076,200,16093,41,0
6,10076,200,16093,41,0
6,10076,200,16000,41,0
6,10076,200,16093,41,1
-11,10067,206,16093,46,0
6,10076,200,16000,41,0
-11,10067,206,16093,46,0
6,10076,200,16093,41,1
6,10076,200,16093,41,0
6,10076,200,16093,41,0
6,10076,200,16093,41,0
6,10076,200,16000,41,0
6,10076,200,16000,41,0
-11,10067,206,16093,46,0
6,10076,200,16000,41,0
6,10076,200,16000,41,0
-6,10060,222,16093,62,0
-11,10067,206,16093,46,0
-11,10067,206,16093,46,0
-6,10060,222,16093,62,0
-6,10060,222,16093,62,1
-6,10060,222,16093,62,0
-11,10067,206,16093,46,0
-11,10067,206,16093,46,0
-11,10067,206,16093,46,0
-11,10067,206,16093,46,0
-6,10060,222,16093,62,0
-6,10060,222,16093,62,0
-11,10067,206,16093,46,0
-6,10060,222,16093,62,0
-6,10060,222,16093,62,0
-6,10060,222,16093,62,0
-6,10058,217,16093,51,0
-6,10060,222,16093,62,1
-6,10060,222,16093,62,0
-6,10058,217,16093,51,0
-6,10060,222,16093,62,0
-6,10060,222,16093,62,1
-6,10058,217,16093,51,0
-6,10058,217,16093,51,0
-6,10060,222,16093,62,1
-6,10058,217,16093,51,0
-6,10058,217,16093,51,0
-6,10058,217,16093,51,1
-6,10060,222,16093,62,0
-6,10060,222,16093,62,0
-6,10058,217,16093,51,0
-6,10058,217,16093,51,0
-6,10060,222,16093,62,0
-6,10060,222,16093,62,0
-6,10058,217,16093,51,0
-6,10060,222,16093,62,0
0,10058,211,16093,93,0
0,10058,211,16093,93,0
0,10058,211,16093,93,0
0,10058,211,16093,93,0
-6,10058,217,16093,51,0
0,10058,211,16093,93,0
-6,10058,217,16093,51,0
-6,10058,217,16093,51,0
-6,10058,217,16093,51,0
0,10058,211,16093,93,0
0,10058,211,16093,93,0
0,10058,211,16093,93,0
0,10058,211,16093,93,1
-6,10058,217,16093,51,0
-6,10058,217,16093,51,0
0,10058,211,16093,93,0
0,10058,211,16093,93,0
6,10058,211,16093,93,1
6,10058,211,16093,93,1
33,10078,156,16093,26,0
9999,99999,9999,999999,9999,0
9999,99999,9999,999999,9999,0
9999,99999,9999,999999,9999,0
39,10075,139,16093,26,0
39,10069,133,16093,21,0
9999,99999,9999,999999,9999,0
39,10075,139,16093,26,0
9999,99999,9999,999999,9999,0
39,10075,139,16093,26,0
39,10069,133,16093,21,0
39,10075,139,16000,26,0
39,10069,133,16093,21,0
39,10069,133,16093,21,0
39,10075,139,16093,26,0
39,10075,139,16093,26,0
39,10075,139,16093,26,0
39,10075,139,16000,26,0
39,10069,133,16093,21,0
39,10069,133,16093,21,0
39,10075,139,16093,26,0
39,10069,133,16093,21,0
39,10069,133,16093,21,0
39,10069,133,16093,21,0
39,10075,139,16093,26,0
39,10075,139,16000,26,0
39,10075,139,16093,26,0
39,10065,139,16093,46,0
39,10065,139,16093,46,0
39,10065,139,16093,46,0
39,10065,139,16093,46,0
39,10075,139,16000,26,0
39,10075,139,16000,26,0
39,10065,139,16093,46,0
39,10069,133,16093,21,0
39,10065,139,16093,46,0
39,10065,139,16093,46,0
39,10069,133,16093,21,0
39,10065,139,16093,46,0
39,10069,133,16093,21,0
39,10065,139,16093,46,0
39,10065,139,16093,46,0
39,10065,139,16093,46,0
39,10069,133,16093,21,0
39,10069,133,16093,21,0
39,10065,139,16093,46,0
39,10065,139,16093,46,0
39,10069,133,16093,21,0
39,10069,133,16093,21,0
39,10069,133,16093,21,0
39,10065,139,16093,46,0
39,10065,139,16093,46,0
44,10063,133,16093,36,0
39,10065,139,16093,46,0
39,10065,139,16093,46,0
44,10063,133,16093,36,0
44,10063,133,16093,36,0
39,10065,139,16093,46,0
44,10063,133,16093,36,0
44,10063,133,16093,36,0
44,10063,133,16093,36,0
39,10065,139,16093,46,0
39,10065,139,16093,46,0
39,10065,139,16093,46,0
44,10063,133,16093,36,0
39,10065,139,16093,46,0
39,10065,139,16093,46,0
39,10065,139,16093,46,0
44,10063,133,16093,36,0
44,10063,133,16093,36,0
39,10065,139,16093,46,0
44,10063,133,16093,36,0
44,10063,133,16093,36,0
39,10065,139,16093,46,0
39,10065,139,16093,46,0
39,10065,139,16093,46,0
44,10066,128,16093,21,0
44,10063,133,16093,36,0
44,10063,133,16093,36,0
44,10066,128,16093,21,1
44,10063,133,16093,36,0
44,10066,128,16093,21,0
44,10066,128,16093,21,1
44,10063,133,16093,36,0
44,10066,128,16093,21,0
44,10066,128,16093,21,0
44,10063,133,16093,36,1
44,10063,133,16093,36,0
44,10066,128,16093,21,0
44,10063,133,16093,36,0
44,10063,133,16093,36,0
44,10066,128,16093,21,1
44,10063,133,16093,36,1
44,10063,133,16093,36,0
44,10063,133,16093,36,0
44,10066,128,16093,21,0
44,10063,133,16093,36,0
44,10063,133,16093,36,0
50,10070,139,16093,36,1
50,10070,139,16093,36,0
44,10066,128,16093,21,0
50,10070,139,16093,36,0
44,10066,128,16093,21,1
44,10066,128,16093,21,0
50,10070,139,16093,36,0
44,10066,128,16093,21,0
44,10066,128,16093,21,0
50,10070,139,16093,36,0
44,10066,128,16093,21,0
50,10070,139,16093,36,0
50,10070,139,16093,36,0
44,10066,128,16093,21,0
50,10070,139,16093,36,0
50,10070,139,16093,36,0
50,10070,139,16093,36,0
50,10071,156,16093,51,0
50,10070,139,16093,36,0
50,10071,156,16093,51,0
50,10071,156,16093,51,0
50,10071,156,16000,51,0
50,10071,156,16000,51,0
50,10071,156,16093,51,0
50,10070,139,16093,36,0
50,10070,139,16093,36,0
50,10071,156,16000,51,0
50,10071,156,16000,51,0
50,10071,156,16000,51,0
50,10071,156,16000,51,0
50,10070,139,16093,36,0
50,10071,156,16093,51,0
50,10071,156,16000,51,0
50,10070,172,16093,36,0
50,10071,156,16093,51,0
50,10071,156,16000,51,0
50,10071,156,16000,51,0
50,10070,172,16093,36,0
50,10070,172,16093,36,0
50,10071,156,16093,51,0
50,10071,156,16093,51,0
50,10071,156,16000,51,1
50,10071,156,16093,51,0
50,10070,172,16093,36,0
50,10071,156,16093,51,0
50,10071,156,16000,51,0
50,10070,172,16093,36,0
50,10070,172,16093,36,0
50,10070,172,16093,36,0
50,10070,172,16093,36,0
50,10070,172,16093,36,0
56,10064,200,16093,36,0
56,10064,200,16093,36,0
50,10070,172,16093,36,0
56,10064,200,16093,36,0
50,10070,172,16093,36,0
56,10064,200,16093,36,0
50,10070,172,16093,36,0
56,10064,200,16093,36,0
50,10070,172,16093,36,0
56,10064,200,16093,36,0
50,10070,172,16093,36,0
56,10064,200,16093,36,0
56,10064,200,16093,36,0
56,10064,200,16093,36,0
56,10064,200,16093,36,0
56,10064,200,16093,36,0
56,10064,200,16093,36,1
50,10070,172,16093,36,0
56,10064,200,16093,36,0
50,10070,172,16093,36,0
56,10064,200,16093,36,0
50,10060,217,16093,57,0
50,10060,217,16093,57,0
56,10064,200,16093,36,0
50,10060,217,16093,57,0
56,10064,200,16093,36,0
50,10060,217,16093,57,0
50,10060,217,16093,57,0
50,10060,217,16093,57,1
50,10060,217,16093,57,0
50,10060,217,16093,57,0
28,10055,222,16093,67,0
50,10060,217,16093,57,0
28,10055,222,16093,67,0
28,10055,222,16093,67,0
50,10060,217,16093,57,0
50,10060,217,16093,57,0
28,10055,222,16093,67,1
28,10055,222,16093,67,0
28,10055,222,16093,67,0
50,10060,217,16093,57,0
50,10060,217,16093,57,0
50,10060,217,16093,57,0
50,10060,217,16093,57,0
50,10060,217,16093,57,0
28,10055,222,16093,67,0
28,10055,222,16093,67,0
28,10055,222,16093,67,0
50,10060,217,16093,57,0
50,10060,217,16093,57,0
50,10060,217,16093,57,0
50,10060,217,16093,57,0
50,10060,217,16093,57,0
50,10060,217,16093,57,0
50,10060,217,16093,57,0
22,10045,233,16093,41,0
22,10045,233,16093,41,0
22,10045,233,16093,41,0
22,10045,233,16093,41,1
22,10045,233,16093,41,0
28,10055,222,16093,67,1
28,10055,222,16093,67,0
22,10045,233,16093,41,0
28,10055,222,16093,67,0
22,10045,233,16093,41,0
22,10045,233,16093,41,0
22,10045,233,16093,41,0
22,10045,233,16093,41,0
28,10055,222,16093,67,0
28,10055,222,16093,67,0
22,10045,233,16093,41,0
22,10045,233,16093,41,1
22,10045,233,16093,41,0
28,10055,222,16093,67,0
28,10055,222,16093,67,0
28,10055,222,16093,67,0
22,10045,233,16093,41,0
22,10045,233,16093,41,0
22,10045,233,16093,41,0
28,10040,239,16000,62,0
28,10040,239,16093,62,0
28,10040,239,16093,62,0
28,10040,239,16000,62,0
22,10045,233,16093,41,0
22,10045,233,16093,41,1
22,10045,233,16093,41,0
28,10040,239,16093,62,0
28,10040,239,16000,62,0
28,10040,239,16093,62,0
28,10040,239,16000,62,0
28,10040,239,16000,62,0
22,10045,233,16093,41,0
28,10040,239,16000,62,0
28,10040,239,16000,62,0
22,10045,233,16093,41,0
28,10040,239,16093,62,0
22,10045,233,16093,41,0
28,10040,239,16000,62,1
28,10040,239,16000,62,0
17,10035,244,16093,46,0
28,10040,239,16093,62,0
28,10040,239,16093,62,0
17,10035,244,16093,46,0
17,10035,244,16093,46,0
28,10040,239,16093,62,0
28,10040,239,16093,62,0
28,10040,239,16093,62,0
17,10035,244,16093,46,0
17,10035,244,16093,46,0
17,10035,244,16093,46,0
17,10035,244,16093,46,0
28,10040,239,16093,62,1
28,10040,239,16000,62,0
17,10035,244,16093,46,0
28,10040,239,16000,62,0
28,10040,239,16000,62,0
28,10040,239,16000,62,0
17,10035,244,16093,46,0
11,10031,256,16093,67,0
17,10035,244,16093,46,0
17,10035,244,16093,46,0
17,10035,244,16093,46,0
17,10035,244,16093,46,1
11,10031,256,16093,67,1
17,10035,244,16093,46,0
11,10031,256,16093,67,1
11,10031,256,16093,67,0
11,10031,256,16093,67,0
11,10031,256,16093,67,0
17,10035,244,16093,46,0
17,10035,244,16093,46,1
11,10031,256,16093,67,0
11,10031,256,16093,67,0
17,10035,244,16093,46,0
11,10031,256,16093,67,0
11,10031,256,16093,67,0
11,10031,256,16093,67,1
11,10031,256,16093,67,0
0,10030,256,16093,62,0
0,10030,256,16093,62,0
11,10031,256,16093,67,0
11,10031,256,16093,67,1
0,10030,256,16093,62,1
11,10031,256,16093,67,0
0,10030,256,16093,62,1
0,10030,256,16093,62,0
11,10031,256,16093,67,1
11,10031,256,16093,67,1
0,10030,256,16093,62,1
0,10030,256,16093,62,0
0,10030,256,16093,62,0
0,10030,256,16093,62,0
0,10030,256,16093,62,0
11,10031,256,16093,67,0
11,10031,256,16093,67,0
11,10031,256,16093,67,0
0,10029,250,16093,41,0
0,10030,256,16093,62,0
0,10029,250,16093,41,0
0,10029,250,16093,41,0
0,10030,256,16093,62,0
0,10029,250,16093,41,0
0,10029,250,16093,41,0
0,10030,256,16093,62,1
0,10030,256,16093,62,1
0,10030,256,16093,62,1
0,10030,256,16093,62,1
0,10030,256,16093,62,0
0,10030,256,16093,62,0
0,10029,250,16093,41,0
0,10030,256,16093,62,0
0,10030,256,16093,62,0
0,10029,250,16093,41,1
0,10030,256,16093,62,1
33,10029,228,16093,21,1
33,10029,228,16093,21,0
50,10069,89,16093,51,0
50,10069,89,16000,51,0
50,10069,89,16000,51,0
50,10069,89,16000,51,0
9999,99999,9999,999999,9999,0
50,10069,89,16000,51,0
9999,99999,9999,999999,9999,0
44,10065,89,16093,57,0
50,10069,89,16000,51,0
9999,99999,9999,999999,9999,0
50,10069,89,16000,51,0
50,10069,89,16093,51,0
44,10065,89,16093,57,0
50,10069,89,16000,51,0
50,10069,89,16000,51,0
44,10065,89,16093,57,0
44,10065,89,16093,57,0
50,10069,89,16093,51,0
50,10069,89,16000,51,0
50,10069,89,16000,51,0
50,10069,89,16093,51,0
50,10069,89,16093,51,0
50,10069,89,16000,51,0
50,10069,89,16093,51,0
50,10069,89,16093,51,0
44,10065,89,16093,57,0
44,10065,89,16093,57,1
50,10069,89,16000,51,0
50,10069,89,16093,51,0
44,10065,89,16093,57,0
50,10069,89,16000,51,0
50,10063,94,16093,41,0
50,10069,89,16000,51,0
50,10069,89,16000,51,0
50,10063,94,16093,41,0
50,10069,89,16000,51,0
50,10063,94,16093,41,0
44,10065,89,16093,57,0
44,10065,89,16093,57,0
44,10065,89,16093,57,0
50,10063,94,16093,41,0
44,10065,89,16093,57,0
50,10063,94,16093,41,0
50,10063,94,16093,41,0
50,10063,94,16093,41,0
44,10065,89,16093,57,0
44,10065,89,16093,57,0
44,10065,89,16093,57,0
44,10065,89,16093,57,0
50,10063,94,16093,41,0
50,10063,94,16093,41,0
44,10065,89,16093,57,0
44,10065,89,16093,57,0
50,10063,94,16093,41,0
50,10063,94,16093,41,0
50,10063,94,16093,41,1
50,10064,83,16093,41,0
50,10063,94,16093,41,0
50,10063,94,16093,41,0
50,10063,94,16093,41,0
50,10063,94,16093,41,0
50,10064,83,16093,41,1
50,10064,83,16093,41,0
50,10064,83,16093,41,0
50,10064,83,16093,41,0
50,10063,94,16093,41,0
50,10064,83,16093,41,0
50,10063,94,16093,41,0
50,10064,83,16093,41,0
50,10063,94,16093,41,0
50,10063,94,16093,41,0
50,10064,83,16093,41,0
50,10064,83,16093,41,0
50,10063,94,16093,41,0
50,10063,94,16093,41,0
50,10063,94,16093,41,0
50,10064,83,16093,41,0
50,10063,94,16093,41,0
50,10064,83,16093,41,0
50,10064,83,16093,41,0
50,10064,83,16093,41,0
50,10063,94,16093,41,0
50,10064,83,16093,41,0
50,10069,83,16093,41,0
50,10069,83,16093,41,0
50,10064,83,16093,41,0
50,10064,83,16093,41,0
50,10069,83,16093,41,0
50,10069,83,16093,41,0
50,10064,83,16093,41,0
50,10064,83,16093,41,0
50,10064,83,16093,41,0
50,10069,83,16093,41,0
50,10069,83,16093,41,0
50,99999,80,16093,51,0
50,99999,80,16093,51,0
50,99999,80,16093,51,0
50,10069,83,16093,41,0
